0.00, 4, red, Entry
4.96, 4, red, Exit
4.96, 3, red, Exit
4.96, 4, blue, Exit
4.96, 2, blue, Exit
4.99, 1, red, Exit
4.99, 4, blue, Exit
4.99, 2, blue, Exit
5.03, 3, red, Exit
5.03, 4, red, Exit
5.03, 3, red, Exit
5.03, 1, red, Exit
5.03, 4, blue, Exit
5.03, 2, blue, Exit
5.06, 3, red, Exit
5.06, 1, red, Exit
5.06, 2, red, Exit
5.06, 4, blue, Exit
5.06, 2, blue, Exit
5.09, 1, red, Exit
5.09, 4, blue, Exit
5.09, 2, blue, Exit
5.13, 3, red, Exit
5.13, 1, red, Exit
5.13, 4, blue, Exit
5.13, 2, blue, Exit
5.16, 4, blue, Exit
5.16, 2, blue, Exit
5.19, 3, red, Exit
5.19, 1, red, Exit
5.19, 2, red, Exit
5.19, 4, blue, Exit
5.19, 2, blue, Exit
5.23, 4, red, Exit
5.23, 3, red, Exit
5.23, 1, red, Exit
5.23, 4, blue, Exit
5.23, 2, blue, Exit
5.26, 3, red, Exit
5.26, 1, red, Exit
5.26, 2, red, Exit
5.26, 4, blue, Exit
5.26, 2, blue, Exit
5.29, 3, red, Exit
5.29, 1, red, Exit
5.29, 2, red, Exit
5.29, 4, blue, Exit
5.29, 2, blue, Exit
5.33, 3, red, Exit
5.33, 1, red, Exit
5.33, 2, red, Exit
5.33, 4, blue, Exit
5.33, 2, blue, Exit
5.36, 3, red, Exit
5.36, 1, red, Exit
5.36, 2, red, Exit
5.36, 4, blue, Exit
5.36, 2, blue, Exit
5.39, 3, red, Exit
5.39, 1, red, Exit
5.39, 2, red, Exit
5.39, 4, blue, Exit
5.39, 2, blue, Exit
5.43, 3, red, Exit
5.43, 1, red, Exit
5.43, 4, blue, Exit
5.43, 2, blue, Exit
5.46, 3, red, Exit
5.46, 1, red, Exit
5.46, 4, blue, Exit
5.46, 2, blue, Exit
5.49, 3, red, Exit
5.49, 1, red, Exit
5.49, 4, blue, Exit
5.49, 2, blue, Exit
5.53, 3, red, Exit
5.53, 4, blue, Exit
5.53, 2, blue, Exit
5.56, 2, red, Exit
5.56, 4, blue, Exit
5.56, 2, blue, Exit
5.59, 4, red, Exit
5.59, 3, red, Exit
5.59, 4, red, Exit
5.59, 3, red, Exit
5.59, 4, blue, Exit
5.59, 2, blue, Exit
5.63, 4, red, Exit
5.63, 3, red, Exit
5.63, 2, red, Exit
5.63, 4, blue, Exit
5.63, 2, blue, Exit
5.66, 3, red, Exit
5.66, 2, red, Exit
5.66, 4, blue, Exit
5.66, 2, blue, Exit
5.69, 3, red, Exit
5.69, 2, red, Exit
5.69, 4, blue, Exit
5.69, 2, blue, Exit
5.73, 3, red, Exit
5.73, 4, blue, Exit
5.73, 2, blue, Exit
5.76, 4, red, Exit
5.76, 3, red, Exit
5.76, 4, blue, Exit
5.76, 2, blue, Exit
5.79, 4, blue, Exit
5.79, 2, blue, Exit
5.82, 2, red, Exit
5.82, 4, blue, Exit
5.82, 2, blue, Exit
5.86, 3, red, Exit
5.86, 4, blue, Exit
5.86, 2, blue, Exit
5.89, 4, red, Exit
5.89, 3, red, Exit
5.89, 1, red, Exit
5.89, 4, blue, Exit
5.89, 2, blue, Exit
5.92, 3, red, Exit
5.92, 1, red, Exit
5.92, 4, blue, Exit
5.92, 2, blue, Exit
5.96, 3, red, Exit
5.96, 1, red, Exit
5.96, 4, blue, Exit
5.96, 2, blue, Exit
5.99, 3, red, Exit
5.99, 4, blue, Exit
5.99, 2, blue, Exit
6.02, 1, red, Exit
6.02, 4, blue, Exit
6.02, 2, blue, Exit
6.06, 3, red, Exit
6.06, 1, red, Exit
6.06, 4, blue, Exit
6.06, 2, blue, Exit
6.09, 3, red, Exit
6.09, 1, red, Exit
6.09, 4, blue, Exit
6.09, 2, blue, Exit
6.12, 3, red, Exit
6.12, 1, red, Exit
6.12, 4, blue, Exit
6.12, 2, blue, Exit
6.16, 3, red, Exit
6.16, 1, red, Exit
6.16, 4, blue, Exit
6.16, 2, blue, Exit
6.19, 3, red, Exit
6.19, 1, red, Exit
6.19, 4, blue, Exit
6.19, 2, blue, Exit
6.22, 3, red, Exit
6.22, 1, red, Exit
6.22, 4, blue, Exit
6.22, 2, blue, Exit
6.26, 3, red, Exit
6.26, 1, red, Exit
6.26, 4, blue, Exit
6.26, 2, blue, Exit
6.29, 3, red, Exit
6.29, 1, red, Exit
6.29, 4, blue, Exit
6.29, 2, blue, Exit
6.32, 3, red, Exit
6.32, 1, red, Exit
6.32, 2, red, Exit
6.32, 4, blue, Exit
6.32, 2, blue, Exit
6.36, 3, red, Exit
6.36, 1, red, Exit
6.36, 2, red, Exit
6.36, 4, blue, Exit
6.36, 2, blue, Exit
6.39, 3, red, Exit
6.39, 1, red, Exit
6.39, 2, red, Exit
6.39, 4, blue, Exit
6.39, 2, blue, Exit
6.42, 3, red, Exit
6.42, 1, red, Exit
6.42, 4, blue, Exit
6.42, 2, blue, Exit
6.46, 3, red, Exit
6.46, 1, red, Exit
6.46, 4, blue, Exit
6.46, 2, blue, Exit
6.49, 3, red, Exit
6.49, 1, red, Exit
6.49, 4, blue, Exit
6.49, 2, blue, Exit
6.52, 3, red, Exit
6.52, 1, red, Exit
6.52, 4, blue, Exit
6.52, 2, blue, Exit
6.56, 3, red, Exit
6.56, 1, red, Exit
6.56, 4, blue, Exit
6.56, 2, blue, Exit
6.59, 3, red, Exit
6.59, 1, red, Exit
6.59, 4, blue, Exit
6.59, 2, blue, Exit
6.62, 3, red, Exit
6.62, 1, red, Exit
6.62, 4, blue, Exit
6.62, 2, blue, Exit
6.66, 3, red, Exit
6.66, 1, red, Exit
6.66, 4, blue, Exit
6.66, 2, blue, Exit
6.69, 3, red, Exit
6.69, 1, red, Exit
6.69, 2, red, Exit
6.69, 4, blue, Exit
6.69, 2, blue, Exit
6.72, 3, red, Exit
6.72, 1, red, Exit
6.72, 4, blue, Exit
6.72, 2, blue, Exit
6.76, 3, red, Exit
6.76, 1, red, Exit
6.76, 4, blue, Exit
6.76, 2, blue, Exit
6.79, 3, red, Exit
6.79, 1, red, Exit
6.79, 2, red, Exit
6.79, 4, blue, Exit
6.79, 2, blue, Exit
6.82, 3, red, Exit
6.82, 1, red, Exit
6.82, 4, blue, Exit
6.82, 2, blue, Exit
6.86, 3, red, Exit
6.86, 1, red, Exit
6.86, 4, blue, Exit
6.86, 2, blue, Exit
6.89, 3, red, Exit
6.89, 1, red, Exit
6.89, 2, red, Exit
6.89, 4, blue, Exit
6.89, 2, blue, Exit
6.92, 3, red, Exit
6.92, 2, red, Exit
6.92, 4, blue, Exit
6.92, 2, blue, Exit
6.96, 3, red, Exit
6.96, 2, red, Exit
6.96, 4, blue, Exit
6.96, 2, blue, Exit
6.99, 3, red, Exit
6.99, 1, red, Exit
6.99, 4, blue, Exit
6.99, 2, blue, Exit
7.02, 3, red, Exit
7.02, 1, red, Exit
7.02, 2, red, Exit
7.02, 4, blue, Exit
7.02, 2, blue, Exit
7.06, 3, red, Exit
7.06, 4, blue, Exit
7.06, 2, blue, Exit
7.09, 1, red, Exit
7.09, 4, blue, Exit
7.09, 2, blue, Exit
7.12, 3, red, Exit
7.12, 1, red, Exit
7.12, 4, blue, Exit
7.12, 2, blue, Exit
7.16, 3, red, Exit
7.16, 1, red, Exit
7.16, 4, blue, Exit
7.16, 2, blue, Exit
7.19, 3, red, Exit
7.19, 1, red, Exit
7.19, 4, blue, Exit
7.19, 2, blue, Exit
7.22, 3, red, Exit
7.22, 1, red, Exit
7.22, 4, blue, Exit
7.22, 2, blue, Exit
7.26, 3, red, Exit
7.26, 1, red, Exit
7.26, 2, red, Exit
7.26, 4, blue, Exit
7.26, 2, blue, Exit
7.29, 3, red, Exit
7.29, 1, red, Exit
7.29, 4, blue, Exit
7.29, 2, blue, Exit
7.32, 3, red, Exit
7.32, 1, red, Exit
7.32, 2, red, Exit
7.32, 4, blue, Exit
7.32, 2, blue, Exit
7.36, 1, red, Exit
7.36, 4, blue, Exit
7.36, 2, blue, Exit
7.39, 3, red, Exit
7.39, 1, red, Exit
7.39, 4, blue, Exit
7.39, 2, blue, Exit
7.42, 3, red, Exit
7.42, 1, red, Exit
7.42, 4, blue, Exit
7.42, 2, blue, Exit
7.46, 3, red, Exit
7.46, 1, red, Exit
7.46, 4, blue, Exit
7.46, 2, blue, Exit
7.49, 3, red, Exit
7.49, 1, red, Exit
7.49, 4, blue, Exit
7.49, 2, blue, Exit
7.52, 3, red, Exit
7.52, 1, red, Exit
7.52, 4, blue, Exit
7.52, 2, blue, Exit
7.56, 3, red, Exit
7.56, 1, red, Exit
7.56, 4, blue, Exit
7.56, 2, blue, Exit
7.59, 3, red, Exit
7.59, 1, red, Exit
7.59, 2, red, Exit
7.59, 4, blue, Exit
7.59, 2, blue, Exit
7.62, 1, red, Exit
7.62, 2, red, Exit
7.62, 4, blue, Exit
7.62, 2, blue, Exit
7.66, 1, red, Exit
7.66, 2, red, Exit
7.66, 4, blue, Exit
7.66, 2, blue, Exit
7.69, 3, red, Exit
7.69, 1, red, Exit
7.69, 2, red, Exit
7.69, 4, blue, Exit
7.69, 2, blue, Exit
7.72, 3, red, Exit
7.72, 1, red, Exit
7.72, 2, red, Exit
7.72, 4, blue, Exit
7.72, 2, blue, Exit
7.76, 1, red, Exit
7.76, 2, red, Exit
7.76, 4, blue, Exit
7.76, 2, blue, Exit
7.79, 1, red, Exit
7.79, 2, red, Exit
7.79, 4, blue, Exit
7.79, 2, blue, Exit
7.82, 3, red, Exit
7.82, 1, red, Exit
7.82, 2, red, Exit
7.82, 4, blue, Exit
7.82, 2, blue, Exit
7.86, 3, red, Exit
7.86, 1, red, Exit
7.86, 4, blue, Exit
7.86, 2, blue, Exit
7.89, 3, red, Exit
7.89, 1, red, Exit
7.89, 2, red, Exit
7.89, 4, blue, Exit
7.89, 2, blue, Exit
7.92, 3, red, Exit
7.92, 1, red, Exit
7.92, 4, blue, Exit
7.92, 2, blue, Exit
7.96, 4, blue, Exit
7.96, 2, blue, Exit
7.99, 3, red, Exit
7.99, 4, red, Exit
7.99, 1, red, Exit
7.99, 4, blue, Exit
7.99, 2, blue, Exit
8.02, 4, red, Exit
8.02, 2, red, Exit
8.02, 4, blue, Exit
8.02, 2, blue, Exit
8.06, 3, red, Exit
8.06, 1, red, Exit
8.06, 2, red, Exit
8.06, 4, blue, Exit
8.06, 2, blue, Exit
8.09, 3, red, Exit
8.09, 2, red, Exit
8.09, 4, blue, Exit
8.09, 2, blue, Exit
8.12, 4, blue, Exit
8.12, 2, blue, Exit
8.15, 3, red, Exit
8.15, 2, red, Exit
8.15, 4, blue, Exit
8.15, 2, blue, Exit
8.19, 4, blue, Exit
8.19, 2, blue, Exit
8.22, 4, blue, Exit
8.22, 2, blue, Exit
8.25, 3, red, Exit
8.25, 2, red, Exit
8.25, 4, blue, Exit
8.25, 2, blue, Exit
8.29, 3, red, Exit
8.29, 4, blue, Exit
8.29, 2, blue, Exit
8.32, 2, red, Exit
8.32, 4, blue, Exit
8.32, 2, blue, Exit
8.35, 3, red, Exit
8.35, 4, blue, Exit
8.35, 2, blue, Exit
8.39, 4, blue, Exit
8.39, 2, blue, Exit
8.42, 2, red, Exit
8.42, 4, blue, Exit
8.42, 2, blue, Exit
8.45, 3, red, Exit
8.45, 2, red, Exit
8.45, 4, blue, Exit
8.45, 2, blue, Exit
8.49, 3, red, Exit
8.49, 2, red, Exit
8.49, 4, blue, Exit
8.49, 2, blue, Exit
8.52, 3, red, Exit
8.52, 4, blue, Exit
8.52, 2, blue, Exit
8.55, 4, blue, Exit
8.55, 2, blue, Exit
8.59, 4, blue, Exit
8.59, 2, blue, Exit
8.62, 2, red, Exit
8.62, 4, blue, Exit
8.62, 2, blue, Exit
8.65, 3, red, Exit
8.65, 2, red, Exit
8.65, 4, blue, Exit
8.65, 2, blue, Exit
8.69, 3, red, Exit
8.69, 2, red, Exit
8.69, 4, blue, Exit
8.69, 2, blue, Exit
8.72, 3, red, Exit
8.72, 4, blue, Exit
8.72, 2, blue, Exit
8.75, 4, red, Exit
8.75, 3, red, Exit
8.75, 2, red, Exit
8.75, 4, blue, Exit
8.75, 2, blue, Exit
8.79, 3, red, Exit
8.79, 4, red, Exit
8.79, 3, red, Exit
8.79, 2, red, Exit
8.79, 4, blue, Exit
8.79, 2, blue, Exit
8.82, 3, red, Exit
8.82, 1, red, Exit
8.82, 4, blue, Exit
8.82, 2, blue, Exit
8.85, 3, red, Exit
8.85, 4, blue, Exit
8.85, 2, blue, Exit
8.89, 4, red, Exit
8.89, 3, red, Exit
8.89, 4, blue, Exit
8.89, 2, blue, Exit
8.92, 4, blue, Exit
8.92, 2, blue, Exit
8.95, 4, red, Exit
8.95, 3, red, Exit
8.95, 4, blue, Exit
8.95, 2, blue, Exit
8.99, 4, red, Exit
8.99, 3, red, Exit
8.99, 2, red, Exit
8.99, 4, blue, Exit
8.99, 2, blue, Exit
9.02, 3, red, Exit
9.02, 1, red, Exit
9.02, 2, red, Exit
9.02, 4, blue, Exit
9.02, 2, blue, Exit
9.05, 3, red, Exit
9.05, 4, blue, Exit
9.05, 2, blue, Exit
9.09, 1, red, Exit
9.09, 2, red, Exit
9.09, 4, blue, Exit
9.09, 2, blue, Exit
9.09, 4, green, Exit
9.09, 2, green, Exit
9.12, 3, red, Exit
9.12, 1, red, Exit
9.12, 4, blue, Exit
